    epoch opt_elaps tot_elaps                         f          norm_g
    87.00   3862.28   5215.30        0.4673527479652568    8.266674e-07
    88.00   3906.33   5274.97        0.4673526226578122    8.168730e-07
    89.00   3950.39   5334.65        0.4673525000003474    8.072105e-07
    90.00   3994.41   5394.29        0.4673523799092997    7.978500e-07
    91.00   4038.45   5453.95        0.4673522623222777    7.886025e-07
    92.00   4082.48   5513.59        0.4673521471865176    1.154642e-06
    93.00   4126.50   5573.24        0.4673520343814362    7.745552e-07
    94.00   4170.52   5632.87        0.4673519238736801    7.687432e-07
    95.00   4214.55   5692.52        0.4673518155739028    7.630430e-07
    96.00   4258.60   5752.19        0.4673517094414908    1.153944e-06
    97.00   4302.63   5811.84        0.4673516053440513    9.030160e-07
    98.00   4346.64   5871.50        0.4673515032858787    7.462682e-07
    99.00   4390.69   5931.17        0.4673514032061097    7.408526e-07
   100.00   4434.69   5990.81        0.4673513050227811    7.354699e-07
   101.00   4478.70   6050.46        0.4673512086839263    7.301017e-07
   102.00   4522.77   6110.18        0.4673511141442865    7.248655e-07
   103.00   4566.80   6169.84        0.4673510213776466    7.197193e-07
   104.00   4610.80   6229.47        0.4673509303219149    7.146553e-07
   105.00   4654.82   6289.13        0.4673508409264764    7.095964e-07
   106.00   4698.83   6348.79        0.4673507531437210    7.045643e-07
   107.00   4742.84   6408.44        0.4673506669343693    6.995905e-07
   108.00   4786.84   6468.11        0.4673505822706175    6.946230e-07
   109.00   4830.89   6527.78        0.4673504991032519    6.897535e-07
   110.00   4874.88   6587.39        0.4673504173970637    6.849917e-07
   111.00   4918.92   6647.08        0.4673503370996605    6.802272e-07
   112.00   4962.97   6706.75        0.4673502581856150    7.945277e-07
   113.00   5007.00   6766.42        0.4673501806233643    6.708794e-07
   114.00   5051.04   6826.10        0.4673501043958757    7.175489e-07
   115.00   5095.05   6885.75        0.4673500294288614    6.618016e-07
   116.00   5139.08   6945.42        0.4673499557121103    6.573048e-07
   117.00   5183.13   7005.12        0.4673498832030067    6.528278e-07
   118.00   5227.17   7064.80        0.4673498119010251    6.484235e-07
   119.00   5271.21   7124.49        0.4673497417632693    6.440265e-07
   120.00   5315.23   7184.14        0.4673496727451326    6.397191e-07
   121.00   5359.24   7243.79        0.4673496048285750    6.354638e-07
   122.00   5403.26   7303.43        0.4673495380079152    6.312530e-07
